Vnum	LocaleName
28531	Stone of Deathblow+5
28532	Stone of Cooldown+5
28533	Stone against Warriors+5
28534	Stone against Ninjas+5
28535	Stone against Suras+5
28536	Stone against Shamans+5
28537	Stone of Monsters+5
28538	Stone of Evasion+5
28539	Stone of Ducking+5
28540	Stone of Attack+5
28541	Stone of Vitality+5
28542	Stone of Defence+5
28543	Stone of Haste+5
28544	Stone against Metins+5
28545	Stone against Bosses+5
28546	Stone Average Damage+5
28547	Skill stone+5
28548	Stone of Average Res.+5
28549	Stone of Skill Resis.+5
28600	Penetration stone+6
28601	MORTING STONE+6
28602	COLDOWN STONE+6
28603	Stone against Guerrero+6
28604	Stone against ninjas+6
28605	Stone against Suras+6
28606	Piedra against shamans+6
28607	Stone against monster+6
28608	Evasion stone+6
28609	Dribble stone+6
28610	Magic stone+6
28611	Vitality stone+6
28612	Defense stone+6
28613	Speed ??of speed+6
28630	Pentral Pentral Stone+5
28631	Water Stone Mort+5
28632	Coldown+5 Water Stone
28633	Warrior Water+5 Stone
28634	Ninjas+5 Water Stone
28635	Suras+5 Water Stone
28636	Water stone shaman+5
28637	Water stone monster+5
28638	Evasion+5 Water Stone
28639	Water Stone Hlace+5
28640	Water Stone Magic+5
28641	Water Stone Vitality+5
28642	Water Stone Defense+5
28643	Water stone speed+5
28700	Penetration stone+7
28701	MORTING STONE+7
28702	COLDOWN STONE+7
28703	Stone against Guerrero+7
28704	Stone against ninjas+7
28705	Stone against Suras+7
28706	Piedra against shamans+7
28707	MONSTERY STONE+7
28708	Evasion stone+7
28709	Dribble stone+7
28710	Magic stone+7
28711	Vitality stone+7
28712	Defense stone+7
28713	Speed ??of speed+7
28730	PENTRACION+7
28731	Water Stone Mort+7
28732	Coldown+7 Water Stone
28733	Warrior Water+7 Stone
28734	Ninjas+7 Water Stone
28735	Suras+7 Water Stone
28736	Shaman water stone+7
28737	Water stone monster+7
28738	Evasion+7 Water Stone
28739	Water Stone Hlace+7
28740	Water Stone Magic+7
28741	Water Stone Vitality+7
28742	Water Stone Defense+7
28743	Water stone speed+7
28800	Penetration stone+8
28801	MORTING STONE+8
28802	COLDOWN STONE+8
28803	Stone against Guerrero+8
28804	Stone against ninjas+8
28805	Stone against Suras+8
28806	Piedra against shamans+8
28807	Stone against monster+8
28808	Evasion stone+8
28809	Dribble stone+8
28810	Magic stone+8
28811	Vitality stone+8
28812	Defense stone+8
28813	Speed ??of speed+8
28830	PENTRACION PENTRATION+8
28831	Water Stone Mort+8
28832	Coldown+8 Water Stone
28833	Warrior Water+8 Stone
28834	Ninjas+8 Water Stone
28835	Suras+8 Water Stone
28836	Water stone shaman+8
28837	Water stone monsters+8
28838	Evasion+8 Water Stone
28839	Water Stone Hlace+8
28840	Water Stone Magic+8
28841	Water Stone Vitality+8
28842	Water Stone Defense+8
28843	Water stone speed+8
28900	Penetration stone+9
28901	MORTING STONE+9
28902	Coldown Stone+9
28903	Stone against Guerrero+9
28904	Stone against ninjas+9
28905	Stone against Suras+9
28906	Piedra against shamans+9
28907	Stone against monster+9
28908	Evasion stone+9
28909	Dribble stone+9
28910	Magic stone+9
28911	Vitality stone+9
28912	Defense stone+9
28913	Speed ??of speed+9
28930	PENTRACION PENTRATION+9
28931	Water Stone Mort+9
28932	Coldown+9 Water Stone
28933	Warrior Water+9 Stone
28934	Ninja+9 Water Stone
28935	Suras+9 Water Stone
28936	Shaman water stone+9
28937	Water stone monster+9
28938	Evasion water+9
28939	Water Stone drum+9
28940	Water Stone Magic+9
28941	Water Stone Vitality+9
28942	Water Stone Defense+9
28943	Water stone speed+9
28960	Broken stone
29001	Vieira
29002	Blue Vieira
29003	Yellow Vieira
29004	Red Vieira
29005	Green Vieira
29006	Yellow Tartaro
29007	Blue Tartaro
29008	Blessed blue water
29009	Blessed Water
29010	Blessed Red Water
29011	Blessed Green Water
29012	Dark blue God
29013	Yellow God
29014	Purple God
29015	Hand of God Green Os.
29101	Pickaxe+0
29102	Pickaxe+1
29103	Pickaxe+2
29104	Pickaxe+3
29105	Pickaxe+4
29106	Pickaxe+5
29107	Pickaxe+6
29108	Pickaxe+7
29109	Pickaxe+8
29110	Pickaxe+9
30000	Barley
30001	Letter
30002	Small Biolog Ticket
30003	Avansat Biolog Ticket
30004	Voucher Costume
30005	Boleto de equipo
30006	Orc Tooth
30007	Orc Amulet
30008	Esoteric Primer
30009	Unknown Medicine
30010	Bear Gall
30011	Ball
30012	Wine Bottle
30013	Liquor Jug
30014	Yeti Fur
30015	Demon's Keepsake
30016	Demon's Gem
30017	Ornamental Hairpin
30018	Red Hairband
30019	Flaming Mane
30020	Peach Seed
30021	Piece of Gem
30022	Snake Tail
30023	White Tiger Hide
30024	Horsetail
30025	Spider's Poison Sack
30026	Wolf Intestine
30027	Wolf Fur
30028	Wolf Claw
30029	Wolf Liver
30030	Rusty Blade
30031	Ornament
30032	Black Uniform
30033	Broken Porcelain
30034	White Hairband
30035	Face Cream
30036	Mystic Herb
30037	Tiger Claw
30038	Tiger Hide
30039	Piece of Fabric
30040	Leaf
30041	Shiriken
30043	Bean
30044	Clay
30045	Scorpion Needle
30046	Scorpion Tail
30047	Curse Book
30048	Piece of Ice
30049	Ice Killer Whale Horn
30050	Ice Marble
30051	Unknown Talisman
30052	Flag
30053	Bear Foot Skin
30054	Wedding Ring
30055	Scorpion Claw
30056	Spider Web
30057	Spider Eyes
30058	Spider Egg Sack
30059	Spider Legs
30060	Frog Tongue
30061	Frog's Legs
30062	Medicine Bowl
30063	Skin Medicine
30064	Sharp Stone
30065	Bell
30066	Hot Pepper
30067	Snakeskin
30068	Tofu Steak
30069	Wolf Claw+
30070	Wolf Fur+
30071	Bear Gall+
30072	Bear Foot Skin+
30073	White Hairband+
30074	Black Uniform+
30075	Shiriken+
30076	Orc Amulet+
30077	Orc Tooth+
30078	Esoteric Primer+
30079	Unknown Talisman+
30080	Curse Book+
30081	Scorpion Tail+
30082	Snake Tail+
30083	Unknown Medicine+
30084	Unknown Talisman+
30085	Piece of Fabric+
30086	Demon's Keepsake+
30087	Demon's Gem+
30088	Piece of Ice+
30089	Yeti Fur+
30090	Ice Marble+
30091	Warrior's Symbol
30092	Savage's Booty
30093	Fortunate bag
30095	Fortunate bag
30096	Fortunate bag
30097	Lucky wallet
30098	Fortunate bag
30099	Fortunate bag
30100	Fortunate bag
30101	ARIYOUG WEDDING RING
30102	Golden ax
30103	Gold orco tooth
30104	Desert clock
30105	Scorpion tail
30106	Medicine for Yu-Rang
30107	Orco Fang
30108	Ceramic enamel
30109	Desert clock
30110	Letter from Huahn-So
30111	Scorpion sting
30112	Eel
30113	Esoteric writing
30114	Plague
30115	Pest cure
30116	Frog legs
30117	Letter
30118	Demon jeweler
30119	Campaign
30120	Map piece
30121	Map piece
30122	Map piece
30123	Map piece
30124	Map piece
30125	Map piece
30126	Receta del herrero
30127	Map piece
30128	Map piece
30129	Rider order
30130	Empty bottle
30131	Letter's letter
30132	Uriel's book
30133	Flower shoes
30134	Uriel package
30135	Book sheet
30136	Splende arc. Decorated
30137	Monkey blood
30138	Desert sand
30139	ORCO MOLAR
30140	Thread
30141	Jewelry piece
30142	Letter
30143	Medicinal herbs
30144	Tiger liver
30145	Balso Medicine
30146	Piece of ice
30147	Green Blessing Scroll
50087	Blue Magic Stone
30148	Temple scarf
30149	Ice cream with syrup
30150	Diary pages
30151	Wolf skin
30152	Medicine
30153	Flowers
30154	Temple secret book
30155	Mirine pendant
30156	Temple secret book
30157	Arrowhead
30158	Libro del Biólogo I
30159	Libro del Biólogo II
30160	Libro del Biólogo III
30161	Libro del Biólogo IV
30162	Spider -eye
30163	Cotton ball
30164	Trans. Book Cursion
30165	Zelkova branch
30166	TUNGYI Panel
30167	Ghost red tree branch
30168	Leader notes
30169	Flor carmesí
30170	Flor púrpura
30171	Yellow aromatic flower
30172	Noble flower bouquet
30173	Mu-Rang skin
30174	Bearfall
30175	Hard whaling harpon
30176	Bright tiger skin
30177	Musk
30178	Hieroglyphic stone
30179	Spiral key
30180	Dragon god amulet
30181	Page
30182	Legendary newspaper
30183	Window wooden mask
30184	Enchanted ashes
30185	Black ice
30186	Petrified tear
30187	Blood drop
30188	Obsidian
30189	Baljit-Elv tears.
30190	Blood stone
30191	Blood stone
30192	Lethal
30193	Fingers
30194	Orc Club
30195	Quartz Sand
30196	Demons Ashes
30197	Magic Seeds
30198	Water Crystal
30199	Blue Crystal
30201	Vengeance Ring
30202	Tanakas Ear
30203	Crystal
30204	Piece of Crystal
30205	Crafting Material
30210	Precious stone piece
30211	Precious stone piece
30212	Precious stone piece
30213	Precious stone piece
30214	Precious stone piece
30215	Precious stone piece
30216	Precious stone piece
30217	Precious stone piece
30218	Precious stone piece
30219	Precious stone piece
30220	Biólogo piedra LV.30
30221	Biólogo piedra LV.40
30222	Biólogo piedra LV.50
30223	Biólogo piedra LV.60
30224	Biólogo piedra LV.70
30225	Biólogo piedra LV.80
30226	Biólogo piedra LV.85
30227	Biólogo piedra LV.90
30228	Biólogo piedra LV.92
30229	Biólogo piedra LV.94
30230	Biólogo piedra LV.98
30231	Biólogo piedra LV.100
30232	Biólogo piedra LV.105
30250	Reinicio del Biólogo
30251	Envy jewel
30252	Wisdom jewel
30253	Loyalty jewel
30254	Jewel of oblivion
30265	Medal fragment (1)
30266	Medal fragment (2)
30267	Medal fragment (3)
30268	Medal fragment (4)
30269	Medal fragment (5)
30270	Fragmento de piedra dragón
30300	Ancient chest does not know.
30301	Map of the Sa-Gui
30302	Map of Zin-Sa-Gui
30303	Bong-in key
30304	Zin-Bong-In key
30311	Soul crystal key
30312	Forehem totem
30315	Bread
30316	Offering dish
30317	Shiny Pearl Ball
30318	Blessing
30319	Reduced Head
30320	Reduced Head
30321	Calabaza de Halloween
30322	Halloween pumpkin (High)
30323	Ticket Haloween Costume
30324	ARACNIDA KEY
30325	ARACNIDA KEY
30326	Veneno de la Queen Spider
30327	Araconido whistle
30328	???? ?o?u
30329	Golden gear
30330	Maat stone
30331	Frost key
30332	Polar Star
30333	Frost Flower Key
30334	Ok Accessory
30335	Vale weapon appearance
30336	Pumpkin lamp
30337	Pumpkin seeds
30338	Vale Accessory Head+
30339	Vale Ace Arma+
30341	Dragonfire Ring
30342	Vampire Helmet Voucher
30343	Vampire Helmet Voucher+
30500	Pearl Ball
30501	Gold clamp
30502	Rubi ornament
30503	Amethyst buril
30504	Silver clamp
30505	Emerald ornament
30506	Zafiro Buril
30507	Bronze clamp
30508	Zafiro ornament
30509	Blue dragon steel
30510	Sumptuous mirara
30511	Red fabric
30512	Red dragon steel
30513	Noble Epaulette
30514	Violet fabric
30515	Purple dragon steel
30516	Golden Shoulder Piece
30517	Golden fabric
30518	Golden string
30519	Gold hook
30523	Jewelry element
30524	Piedra de llamas
30525	Piedra de hielo y llamas
305331	Obsidian Root
305342	Moonvine Petal
305353	Draconid Scale
305364	Echo Shard
305375	Soul of Insight
305386	Soul of Harmony
305397	Soul of Eternity
305408	Soul of Genesis
30541	Noname
30542	Noname
30543	Noname
30544	Noname
30545	Noname
30546	Smaragd Ring Element
30547	Noname
30548	Noname
30549	Noname
30550	Blue belt
30551	Noname
30552	Noname
30553	Noname
30554	Brown Yarn
30555	Silver Yarn
30556	Blue Yarn
30557	Green Yarn
30558	Red Yarn
30559	Violett Yarn
30560	Hook
30561	Noname
30562	Noname
30563	Noname
30564	Noname
30565	Noname
30566	Noname
30567	Noname
30568	Noname
30569	Noname
30570	Smaragd Links
30571	Noname
30572	Noname
30573	Noname
30574	Noname
30575	Noname
30576	Brooch
30577	Smaragd brooch
30578	Noname
30579	Noname
30580	Noname
30581	Noname
30582	Noname
30583	Noname
30584	Noname
30585	Noname
30586	Noname
30600	Pattern
30601	Equipment Plan
30605	Gold plates
30606	Silver plates
30607	Copper plates
30608	Steel plates
30609	Bronze plates
30610	Mitril
30611	Resistant bands
30612	Solid laces
30613	Dryad Stone
30614	Black dye
30615	White dye
30616	Titanium dioxide
30617	Agate
30618	Moonstone
30628	Divine Bloom
30619	Metallic gold dye
30620	Red Dragon Horn
30621	Red Dragon Scale
30622	Armor Design: Helm
30630	Dragon Wings
31001	Copy of registration
31002	Ancient document
31003	Antidote
31004	Blessed resin
31005	Blue crystal essence
31006	Infernal red quartz
31007	Volcanic land
31008	Heavenly tear
31009	Letter to the Gnolls
31010	Letter to red thieves
31011	Noname
31012	Noname
31013	Note
31014	Noname
31015	Captain Karfio letter
31016	Lee Chung letter
31017	Sealed letter
31018	Caparazon with writings
31019	Caparazon powder
31020	Rock flower root
31021	Noname
31022	Oin's scale
31023	Vote Coin
31024	Manticora leather
31025	Ganesha fabric
31026	Crustacea armor
31027	Fine sand
31028	Roof tile
31029	Interior light
31030	Interior light
31031	Millenary essence
31032	Pearl of Leviatan
31033	General layer
31034	Giant Totem
31035	Ore Stone (Low)
31036	Ore Stone (Mid)
31037	Ore Stone (High)
31038	Holy ground
31039	Currency bag
31040	Golden Badge
31041	Fossil land
31042	Triton spear
31043	Lemurida table
31044	Brown Sand
31045	Red Sand
31046	Noname
31047	Noname
31048	Noname
31049	Noname
31050	Noname
31051	Iron
31053	Noname
31054	Noname
31055	Strong knot
31056	Noname
31057	Sharp fang
31058	Noname
31059	Noname
31060	Noname
31061	Noname
31062	Noname
31063	Noname
31064	Noname
31065	Noname
31066	Lotus flower
31067	Noname
31068	Noname
31069	Tear
31070	Antique Necklace
31071	Noname
31072	Noname
31073	Band of the Search
31074	Riveted necklace
31075	Thorny necklace
31076	HERBS OF THE SUN
31077	Violett Sand
31078	Pure lumen
31079	Letter to Yak-Hwan
31080	King Blood Fire
31081	Black matter
31082	Magmatic ring
31083	Samael ring
31084	Nimbo dye
31085	Noname
31086	Seta spores
31087	Noname
31088	Noname
31089	Noname
31090	Noname
31091	King Blood Fire
31092	Noname
31093	Unknown stone
31094	Armament crystal
31098	123
31099	Emerald Arborea
31100	Medicine bag
31101	Noname
31102	Noname
31103	Noname
35000	Medicinal herbs+
35001	Tiger+ liver+
35002	Yellow Rose
38001	VIP-FEATURE
38002	Tombola_ticket_today
38003	Tombola_ticket_tomorrow
38004	Tombola_rerol
38005	Tombolapp_spin
38006	Momo-Reroll
38007	Dr voucher (1000)
38010	Yang package
38011	Yang package
38012	Char-Transfer
38013	Char-Rename
38014	Auto-Hunt
38050	Baul of power
38051	Real Tiger Crystal
38052	Baul de los Reyes
38053	Eternal Winter Baul
38054	Baul Storm Desert
38055	Puppy box
38056	Festive Baul
38057	North Baul
38058	Potion of Wisdom (3h)
38059	Emotion mask
38100	Supercomida (7 days)
38101	Supercomida (15 days)
38102	Supercomida (30 days)
38103	Appaloosa snack (7 Days)
38200	Porki seal
38201	Porki seal
39001	Magic stone
39002	Experience ring
39003	Flor Peacho wine
39004	BOLL BOLA
39005	Magic copper mineral
39006	Value layer
39007	Blacksmith Handbook
39008	Exorcism parchment
39009	Skills reset
39010	ATTACK POCION +10
39011	BLESSING OF LIFE
39012	Magica blessing
39013	Dragon blessing
39014	War parchment
39015	Blacksmith stone
39016	Magic iron mineral
39017	Dragon God Life
39018	Dragon God Attack
39019	Dragon God Intelligence
39020	Dragon God Defence
39021	Dragon God Support
39022	Dragon parchment
39023	Elixir of the researcher
39024	Critical Strike
39025	Piercing Strike
39026	Speed ??potion
39027	Stone manual
39028	Enchanted object
39029	Coercion object
39030	Concentrated reading
39031	Pocion in a hurry
39032	Fruit of life
39033	Correction scroll
39034	Horse sugar
39035	Understanding crystal
39036	Wind shoes
39037	Elixir del Sol (P)
39038	Elixir del Sol (M)
39039	ELIXIR DEL SOL (G)
39040	Elixir de la Luna (P)
39041	Elixir de la Luna (M)
39042	Elixir de la Luna (G)
39043	Location parchment
39044	Baul de los Licanos (P)
39045	Baul de los Licanos (g)
39046	Back title+
39047	Body Warrior Chest (S)
39048	Warrior Chest
39049	Mental Warrior Chest (S)
39050	Ninja Chest
39051	Blade Ninja Chest (S)
39052	Sura Chest
39053	ARCHERY NINJA CHEST (S)
39054	Shaman Chest
39055	Weaponry Sura Chest (S)
39056	Weaponry Sura Chest (L)
39057	Magic Sura Chest (S)
39058	Magic Sura Chest (L)
39059	Dragon Shaman Chest (S)
39060	Dragon Shaman Chest (L)
39061	Healing Shaman Chest (S)
39062	Healing Shaman Chest (L)
39063	Refresh Solana Market
39064	Solana Market Expansion
40001	Premium Certificate 15D
40002	Levi ring
40003	Thor ring
40004	EEK ring
40005	Sound bell
40006	I receive wild delivery
40007	Wild Boss Letter
40101	Serrated sword
40102	Serrated dagger
40103	Serrated bow
40104	Serrated lance
40105	Serrated bell
40106	Serrated fan
40107	Serrated claws
40108	Dentated sword+
40109	Detaada+ dagger
40110	DEDED ARCH+
40111	Dentada Guja+
40112	Dentada bell+
40113	Didate fan+
40114	Detaled claws+
40115	Decorated firing sword
40116	Dagger with holly
40117	Elf arc
40118	Ginger guja
40119	Caramel bell
40120	Frostie fan
40121	Rudolf claws
40122	Decorated Apute Sword+
40123	Dagger with Acebo+
40124	Elf arc+
40125	GENGIBRE GUJA+
40126	Caramel Beef+
40127	Frostie+ fan
40128	Rudolf+ claws
40129	Glacial sword
40130	Glacial dagger 
40131	Glacial bow
40132	Glacial spear
40133	Glacial bell
40134	Glacial fan
40135	Glacial claw
41000	Here an aspect of weapon
41001	Rabbit outfit (brown)
41002	Bunny attire (br.)
41003	Desert fighter (M)
41004	Desert fighter (F)
41005	Olim fencing suit. (M)
41006	Olim fencing suit. (F)
41007	Fencing ger suit (M)
41008	Fencing ger suit (f)
41009	Fenment Tur (M) suit
41010	Fenment Tur (F) suit
41011	BRAF
41012	BRAF
41013	Olim Soccer T -shirt. (M)
41014	Olim Soccer T -shirt. (F)
41015	GER Soccer T -shirt (M)
41016	GER Soccer T -shirt (F)
41017	Tur Soccer T -shirt (M)
41018	Tur Soccer T -shirt (F)
41019	BRA soccer shirt (M)
41020	BRA football shirt (F)
41021	Olim boxing pants. (M)
41022	Olim boxing pants. (F)
41023	GER (M) boxing pants
41024	GER (F) boxing pants
41025	Tur boxing pants (M)
41026	Tur boxing pants (f)
41027	BOXEO BRA PANCON (M)
41028	BOXEO BRA PANCON (F)
41029	Desier fighter. (Bonus)
41030	Deier fighter (bonus)
41031	Olim fencing suit. (M)
41032	Olim fencing suit. (F)
41033	Fencing ger suit (M)
41034	Fencing ger suit (f)
41035	Fenment Tur (M) suit
41036	Fenment Tur (F) suit
41037	BRAF
41038	BRAF
41039	Olim Soccer T -shirt. (M)
41040	Olim Soccer T -shirt. (F)
41041	GER Soccer T -shirt (M)
41042	GER Soccer T -shirt (F)
41043	Tur Soccer T -shirt (M)
41044	Tur Soccer T -shirt (F)
41045	BRA soccer shirt (M)
41046	BRA football shirt (F)
41047	Olim boxing pants. (M)
41048	Olim boxing pants. (F)
41049	GER (M) boxing pants
41050	GER (F) boxing pants
41051	Tur boxing pants (M)
41052	Tur boxing pants (f)
41053	BOXEO BRA PANCON (M)
41054	BOXEO BRA PANCON (F)
41055	FEGRAMA FRA (M) SUPPLY
41056	FEGRAMA FRA (F) suit
41057	Fencing suit suit (M)
41058	Fencing ita suit (f)
41059	POL (M) fencing suit
41060	POL FURNITURE SUPPLY (F)
41061	Fencing rou suit (M)
41062	Fencing rou suit (f)
41063	ESP Fen
41064	ESP Fencing suit (F)
41065	FRA soccer shirt (M)
41066	FRA soccer shirt (f)
41067	Ita Soccer T -shirt (M)
41068	Ita Soccer T -shirt (F)
41069	POL (M) Soccer T -shirt
41070	POL (F) Soccer T -shirt
41071	ROU FOOTBALL T -SHIRT
41072	ROU FOOTBALL T -SHIRT
41073	ESP Soccer T -shirt (M)
41074	ESP Soccer T -shirt (F)
41075	Fra Boxeo Pants (M)
41076	Fra Boxeo Pants (F)
41077	Ita boxing pants (M)
41078	Ita boxing pants (f)
41079	POL Boxing Pants (M)
41080	POL Boxing Pants (F)
41081	ROU BOXEO PANCON (M)
41082	ROU BOXEO PANCON (F)
41083	ESP boxing pants (M)
41084	ESP boxing pants (f)
41085	FEGRAMA FRA (M) SUPPLY
41086	FEGRAMA FRA (F) suit
41087	Fencing suit suit (M)
41088	Fencing ita suit (f)
41089	POL (M) fencing suit
41090	POL FURNITURE SUPPLY (F)
41091	Fencing rou suit (M)
41092	Fencing rou suit (f)
41093	ESP Fen
41094	ESP Fencing suit (F)
41095	FRA soccer shirt (M)
41096	FRA soccer shirt (f)
41097	Ita Soccer T -shirt (M)
41098	Ita Soccer T -shirt (F)
41099	POL (M) Soccer T -shirt
41100	POL (F) Soccer T -shirt
41101	ROU FOOTBALL T -SHIRT
41102	ROU FOOTBALL T -SHIRT
41103	ESP Soccer T -shirt (M)
41104	ESP Soccer T -shirt (F)
41105	Fra Boxeo Pants (M)
41106	Fra Boxeo Pants (F)
41107	Ita boxing pants (M)
41108	Ita boxing pants (f)
41109	POL Boxing Pants (M)
41110	POL Boxing Pants (F)
41111	ROU BOXEO PANCON (M)
41112	ROU BOXEO PANCON (F)
41113	ESP boxing pants (M)
41114	ESP boxing pants (f)
41117	Mosquetero costume
41118	Maid uniform
41119	Salsa suit (M)
41120	Salsa dress (F)
41121	Gentlemen suit (M)
41122	Cocktail dress (F)
41593	San Valetin suit
41594	San Valetin dress
41595	San Valetin suit
41596	San Valetin dress
41125	Pumpkin tuxedo
41126	Pumpkin dress
41129	Mosquetero+ costume+
41130	Maid+
41131	Salsa suit+
41132	Salsa dress+
41133	Knight costume+
41134	Cocktail dress+
41135	Pumpkin tuxedo (bonus)
41136	Pumpkin dress (bonus)
41137	Christmas outfit (red)
41138	Christmas dress (red)
41139	Christmas outfit (green)
41140	Christmas dress (green)
41141	Christmas attire (black)
41142	Christmas dress (black)
41143	Reno Costume (M)
41144	Reno Costume (F)
41145	Christmas attire+ (red)
41146	Christmas dress+ (red)
41147	Christmas attire + (V)
41148	Christmas dress + (V)
41149	Christmas attire (black)
41150	Christmas dress (black)
41151	Reno + Costume (M)
41152	Reno + Costume (F)
41153	AC MIryang (M)
41154	AC MIryang (F)
41155	AFC Yayang (M)
41156	AFC Yayang (F)
41157	RSC Serpent Field (M)
41158	RSC Serpent Field (F)
41159	Yongan FC (M)
41160	Yongan FC (F)
41161	FC BAKRA (M)
41162	FC BAKRA (F)
41163	FC Bokjung (M)
41164	FC Bokjung (F)
41165	FC Hwang Baviera (M)
41166	FC Hwang Baviera (F)
41167	Borussia Chunjo (M)
41168	Borussia Chunjo (F)
41169	SC Doyum (M)
41170	SC Doyum (F)
41171	SC Hasun Dong (M)
